c(g:g)(CV_Vd_n1207_ac_des) X,c(g:g)(CV_Vd_n1207_ac_des) Y,c(g:g)(CV_Vd_n1227_ac_des) X,c(g:g)(CV_Vd_n1227_ac_des) Y,c(g:g)(CV_Vd_n1247_ac_des) X,c(g:g)(CV_Vd_n1247_ac_des) Y,c(g:g)(CV_Vd_n1267_ac_des) X,c(g:g)(CV_Vd_n1267_ac_des) Y,c(g:g)(CV_Vd_n1287_ac_des) X,c(g:g)(CV_Vd_n1287_ac_des) Y,c(g:g)(CV_Vd_n1307_ac_des) X,c(g:g)(CV_Vd_n1307_ac_des) Y,c(g:g)(CV_Vd_n1327_ac_des) X,c(g:g)(CV_Vd_n1327_ac_des) Y,c(g:g)(CV_Vd_n1347_ac_des) X,c(g:g)(CV_Vd_n1347_ac_des) Y,c(g:g)(CV_Vd_n1367_ac_des) X,c(g:g)(CV_Vd_n1367_ac_des) Y,c(g:g)(CV_Vd_n1387_ac_des) X,c(g:g)(CV_Vd_n1387_ac_des) Y,c(g:g)(CV_Vd_n1407_ac_des) X,c(g:g)(CV_Vd_n1407_ac_des) Y,c(g:g)(CV_Vd_n1427_ac_des) X,c(g:g)(CV_Vd_n1427_ac_des) Y,c(g:g)(CV_Vd_n1447_ac_des) X,c(g:g)(CV_Vd_n1447_ac_des) Y,c(g:g)(CV_Vd_n1467_ac_des) X,c(g:g)(CV_Vd_n1467_ac_des) Y,c(g:g)(CV_Vd_n1487_ac_des) X,c(g:g)(CV_Vd_n1487_ac_des) Y,c(g:g)(CV_Vd_n1507_ac_des) X,c(g:g)(CV_Vd_n1507_ac_des) Y,c(g:g)(CV_Vd_n1527_ac_des) X,c(g:g)(CV_Vd_n1527_ac_des) Y,c(g:g)(CV_Vd_n1547_ac_des) X,c(g:g)(CV_Vd_n1547_ac_des) Y,c(g:g)(CV_Vd_n1567_ac_des) X,c(g:g)(CV_Vd_n1567_ac_des) Y,c(g:g)(CV_Vd_n1587_ac_des) X,c(g:g)(CV_Vd_n1587_ac_des) Y,c(g:g)(CV_Vd_n1607_ac_des) X,c(g:g)(CV_Vd_n1607_ac_des) Y,c(g:g)(CV_Vd_n1627_ac_des) X,c(g:g)(CV_Vd_n1627_ac_des) Y,c(g:g)(CV_Vd_n1647_ac_des) X,c(g:g)(CV_Vd_n1647_ac_des) Y,c(g:g)(CV_Vd_n1667_ac_des) X,c(g:g)(CV_Vd_n1667_ac_des) Y,c(g:g)(CV_Vd_n1687_ac_des) X,c(g:g)(CV_Vd_n1687_ac_des) Y,c(g:g)(CV_Vd_n1707_ac_des) X,c(g:g)(CV_Vd_n1707_ac_des) Y,c(g:g)(CV_Vd_n1727_ac_des) X,c(g:g)(CV_Vd_n1727_ac_des) Y,c(g:g)(CV_Vd_n1747_ac_des) X,c(g:g)(CV_Vd_n1747_ac_des) Y,c(g:g)(CV_Vd_n1767_ac_des) X,c(g:g)(CV_Vd_n1767_ac_des) Y,c(g:g)(CV_Vd_n1787_ac_des) X,c(g:g)(CV_Vd_n1787_ac_des) Y,c(g:g)(CV_Vd_n1807_ac_des) X,c(g:g)(CV_Vd_n1807_ac_des) Y,c(g:g)(CV_Vd_n1827_ac_des) X,c(g:g)(CV_Vd_n1827_ac_des) Y,c(g:g)(CV_Vd_n1847_ac_des) X,c(g:g)(CV_Vd_n1847_ac_des) Y,c(g:g)(CV_Vd_n1867_ac_des) X,c(g:g)(CV_Vd_n1867_ac_des) Y,c(g:g)(CV_Vd_n1887_ac_des) X,c(g:g)(CV_Vd_n1887_ac_des) Y,c(g:g)(CV_Vd_n1907_ac_des) X,c(g:g)(CV_Vd_n1907_ac_des) Y,c(g:g)(CV_Vd_n1927_ac_des) X,c(g:g)(CV_Vd_n1927_ac_des) Y,c(g:g)(CV_Vd_n1947_ac_des) X,c(g:g)(CV_Vd_n1947_ac_des) Y,c(g:g)(CV_Vd_n1967_ac_des) X,c(g:g)(CV_Vd_n1967_ac_des) Y,c(g:g)(CV_Vd_n1987_ac_des) X,c(g:g)(CV_Vd_n1987_ac_des) Y,c(g:g)(CV_Vd_n2007_ac_des) X,c(g:g)(CV_Vd_n2007_ac_des) Y,c(g:g)(CV_Vd_n2027_ac_des) X,c(g:g)(CV_Vd_n2027_ac_des) Y,c(g:g)(CV_Vd_n2047_ac_des) X,c(g:g)(CV_Vd_n2047_ac_des) Y,c(g:g)(CV_Vd_n2067_ac_des) X,c(g:g)(CV_Vd_n2067_ac_des) Y
0.15451766,2.7044634e-17,0.15451766,2.6959691e-17,0.15451766,2.6837036e-17,0.15451766,2.6719296e-17,0.15451766,2.6605583e-17,0.15451766,2.6501359e-17,0.15451766,2.6399615e-17,0.15483182,2.6305644e-17,0.15483182,2.6209492e-17,0.15483182,2.6117406e-17,0.18,2.6414411e-17,0.15483182,2.5940076e-17,0.18,2.6233785e-17,0.18,2.6147116e-17,-,-,0.11385342,2.5069902e-17,-,-,-,-,0.15451766,2.5381667e-17,0.15451766,2.5311467e-17,0.15451766,2.5244026e-17,0.15451766,2.5178298e-17,0.17111463,2.5333448e-17,-,-,-,-,0.11027166,2.4422615e-17,-,-,-,-,0.088395403,2.4076504e-17,0.088404953,2.4036693e-17,0.11132259,2.420599e-17,0.11168878,2.4169958e-17,0.11127493,2.4127286e-17,0.086940482,2.3879469e-17,0.087620946,2.3852799e-17,0.08727552,2.3818262e-17,0.08727552,2.3786767e-17,0.085867626,2.374964e-17,0.08410714,2.3711979e-17,0.08570454,2.3697782e-17,0.088078393,2.3689748e-17,0.088395683,2.3668142e-17,0.10910976,2.3809189e-17,-,-
0.16051766,2.7153003e-17,0.16051766,2.7063761e-17,0.16051766,2.6939822e-17,0.16051766,2.681952e-17,0.16051766,2.6704097e-17,0.16051766,2.6597259e-17,0.16051766,2.6492468e-17,0.16083182,2.6398461e-17,0.16083182,2.6300772e-17,0.16083182,2.6208404e-17,0.186,2.6513487e-17,0.16083182,2.6028126e-17,0.186,2.6330719e-17,0.186,2.6243152e-17,-,-,0.11985342,2.5144004e-17,-,-,-,-,0.16051766,2.5463874e-17,0.16051766,2.539335e-17,0.16051766,2.5325464e-17,0.16051766,2.5258587e-17,0.17711463,2.5422723e-17,-,-,-,-,0.11627166,2.4486741e-17,-,-,-,-,0.094395403,2.4128395e-17,0.094404953,2.4086707e-17,0.11732259,2.4267036e-17,0.11768878,2.4230286e-17,0.11727493,2.4187586e-17,0.092940482,2.3926531e-17,0.093620946,2.3898578e-17,0.09327552,2.3862741e-17,0.09327552,2.3832788e-17,0.091867626,2.3793629e-17,0.09010714,2.3754112e-17,0.09170454,2.3740472e-17,0.094078393,2.3734091e-17,0.094395683,2.371258e-17,0.11510976,2.3862664e-17,-,-
0.16651766,2.7264548e-17,0.16651766,2.717217e-17,0.16651766,2.7044017e-17,0.16651766,2.6920771e-17,0.16651766,2.6804704e-17,0.16651766,2.6694502e-17,0.16651766,2.6588628e-17,0.16683182,2.6492076e-17,0.16683182,2.6393126e-17,0.16683182,2.6298217e-17,0.192,2.6615263e-17,0.16683182,2.6117731e-17,0.192,2.6431015e-17,0.192,2.6342285e-17,-,-,0.12585342,2.5219585e-17,-,-,-,-,0.16651766,2.5562242e-17,0.16651766,2.5485207e-17,0.16651766,2.5410367e-17,0.16651766,2.5337564e-17,0.18311463,2.5512587e-17,-,-,-,-,0.12227166,2.4552889e-17,-,-,-,-,0.1003954,2.4183236e-17,0.10040495,2.4140878e-17,0.12332259,2.4330245e-17,0.12368878,2.4292653e-17,0.12327493,2.4247975e-17,0.098940482,2.3976491e-17,0.099620946,2.3947922e-17,0.09927552,2.3913619e-17,0.09927552,2.3881757e-17,0.097867626,2.3840687e-17,0.09610714,2.3799015e-17,0.09770454,2.3787652e-17,0.10007839,2.3780612e-17,0.10039568,2.3759173e-17,0.12110976,2.3917665e-17,-,-
0.17251766,2.7400665e-17,0.17251766,2.7284594e-17,0.17251766,2.7152355e-17,0.17251766,2.7026374e-17,0.17251766,2.6907801e-17,0.17251766,2.6795294e-17,0.17251766,2.6686881e-17,0.17283182,2.65884e-17,0.17283182,2.6489405e-17,0.17283182,2.639366e-17,0.198,2.672134e-17,0.17283182,2.620936e-17,0.198,2.6534567e-17,0.198,2.6445427e-17,-,-,0.13185342,2.529688e-17,-,-,-,-,0.17251766,2.5643995e-17,0.17251766,2.5568349e-17,0.17251766,2.5495221e-17,0.17251766,2.5422875e-17,0.18911463,2.5603546e-17,-,-,-,-,0.12827166,2.4620774e-17,-,-,-,-,0.1063954,2.424147e-17,0.10640495,2.4198922e-17,0.12932259,2.4394705e-17,0.12968878,2.4355939e-17,0.12927493,2.431114e-17,0.10494048,2.4031162e-17,0.10562095,2.4003767e-17,0.10527552,2.3968228e-17,0.10527552,2.3935529e-17,0.10386763,2.3893595e-17,0.10210714,2.3849413e-17,0.10370454,2.3837799e-17,0.10607839,2.383264e-17,0.10639568,2.3810127e-17,0.12710976,2.3975031e-17,-,-
0.17851766,2.7503567e-17,0.17851766,2.7400887e-17,0.17851766,2.7254853e-17,0.17851766,2.7133928e-17,0.17851766,2.7013029e-17,0.17851766,2.6897862e-17,0.17851766,2.6779221e-17,0.17883182,2.6688821e-17,0.17883182,2.6587533e-17,0.17883182,2.6490268e-17,0.204,2.6831053e-17,0.17883182,2.6304279e-17,0.204,2.664254e-17,0.204,2.6552479e-17,-,-,0.13785342,2.5376312e-17,-,-,-,-,0.17851766,2.5727286e-17,0.17851766,2.5653123e-17,0.17851766,2.5581732e-17,0.17851766,2.5511111e-17,0.19511463,2.5697258e-17,-,-,-,-,0.13427166,2.4690306e-17,-,-,-,-,0.1123954,2.4302445e-17,0.11240495,2.425895e-17,0.13532259,2.4460156e-17,0.13568878,2.4421508e-17,0.13527493,2.4375867e-17,0.11094048,2.4087106e-17,0.11162095,2.4062031e-17,0.11127552,2.4023281e-17,0.11127552,2.3991031e-17,0.10986763,2.3947069e-17,0.10810714,2.3903129e-17,0.10970454,2.3890162e-17,0.11207839,2.3885284e-17,0.11239568,2.3862961e-17,0.13310976,2.4032473e-17,-,-
0.18451766,2.7623494e-17,0.18451766,2.7519958e-17,0.18451766,2.7375324e-17,0.18451766,2.724519e-17,0.18451766,2.7120732e-17,0.18451766,2.7004066e-17,0.18451766,2.6891906e-17,0.18483182,2.6791346e-17,0.18483182,2.6688585e-17,0.18483182,2.6589591e-17,0.21,2.6941987e-17,0.18483182,2.6401316e-17,0.21,2.6751371e-17,0.21,2.6660895e-17,-,-,0.14385342,2.5457109e-17,-,-,-,-,0.18451766,2.5817337e-17,0.18451766,2.574279e-17,0.18451766,2.5670983e-17,0.18451766,2.5601186e-17,0.20111463,2.5796342e-17,-,-,-,-,0.14027166,2.4761364e-17,-,-,-,-,0.1183954,2.436521e-17,0.11840495,2.4321226e-17,0.14132259,2.4527882e-17,0.14168878,2.4488048e-17,0.14127493,2.4441552e-17,0.11694048,2.4146329e-17,0.11762095,2.4119188e-17,0.11727552,2.4080867e-17,0.11727552,2.404728e-17,0.11586763,2.4003624e-17,0.11410714,2.395822e-17,0.11570454,2.3944509e-17,0.11807839,2.3939695e-17,0.11839568,2.3917157e-17,0.13910976,2.4091362e-17,-,-
0.19051766,2.7748051e-17,0.19051766,2.764342e-17,0.19051766,2.7496007e-17,0.19051766,2.7359203e-17,0.19051766,2.7232314e-17,0.19051766,2.711235e-17,0.19051766,2.6998961e-17,0.19083182,2.68962e-17,0.19083182,2.6792256e-17,0.19083182,2.6692088e-17,0.216,2.7045025e-17,0.19083182,2.6501564e-17,0.216,2.6857162e-17,0.216,2.6772912e-17,-,-,0.14985342,2.5538769e-17,-,-,-,-,0.19051766,2.59108e-17,0.19051766,2.5836547e-17,0.19051766,2.5763868e-17,0.19051766,2.5693548e-17,0.20711463,2.5897311e-17,-,-,-,-,0.14627166,2.4834232e-17,-,-,-,-,0.1243954,2.4429307e-17,0.12440495,2.438487e-17,0.14732259,2.4596962e-17,0.14768878,2.4556449e-17,0.14727493,2.4508236e-17,0.12294048,2.420811e-17,0.12362095,2.4178248e-17,0.12327552,2.4140564e-17,0.12327552,2.4106213e-17,0.12186763,2.4061331e-17,0.12010714,2.4014231e-17,0.12170454,2.4002033e-17,0.12407839,2.3995943e-17,0.12439568,2.3973098e-17,0.14510976,2.4154443e-17,-,-
0.19651766,2.787986e-17,0.19651766,2.7771962e-17,0.19651766,2.7618345e-17,0.19651766,2.7477877e-17,0.19651766,2.7347873e-17,0.19651766,2.7225499e-17,0.19651766,2.7109406e-17,0.19683182,2.7005548e-17,0.19683182,2.6899279e-17,0.19683182,2.6799028e-17,0.222,2.717456e-17,0.19683182,2.660576e-17,0.222,2.6978269e-17,0.222,2.6886337e-17,-,-,0.15585342,2.5622898e-17,-,-,-,-,0.19651766,2.6009222e-17,0.19651766,2.5933702e-17,0.19651766,2.5859733e-17,0.19651766,2.578808e-17,0.21311463,2.6000281e-17,-,-,-,-,0.15227166,2.4899417e-17,-,-,-,-,0.1303954,2.4495587e-17,0.13040495,2.4449367e-17,0.15332259,2.4668202e-17,0.15368878,2.4626359e-17,0.15327493,2.4578186e-17,0.12894048,2.4270688e-17,0.12962095,2.4240184e-17,0.12927552,2.4200749e-17,0.12927552,2.4166381e-17,0.12786763,2.4119935e-17,0.12610714,2.4072424e-17,0.12770454,2.4059523e-17,0.13007839,2.405458e-17,0.13039568,2.4031409e-17,0.15110976,2.4215828e-17,-,-
0.20251766,2.8018343e-17,0.20251766,2.7907057e-17,0.20251766,2.7746869e-17,0.20251766,2.7601458e-17,0.20251766,2.7467433e-17,0.20251766,2.7341885e-17,0.20251766,2.7223654e-17,0.20283182,2.7117154e-17,0.20283182,2.7010269e-17,0.20283182,2.6908305e-17,0.228,2.7299754e-17,0.20283182,2.6713865e-17,0.228,2.7102947e-17,0.228,2.7010422e-17,-,-,0.16185342,2.5708804e-17,-,-,-,-,0.20251766,2.6110212e-17,0.20251766,2.6033285e-17,0.20251766,2.5958128e-17,0.20251766,2.589039e-17,0.21911463,2.6106853e-17,-,-,-,-,0.15827166,2.4985316e-17,-,-,-,-,0.1363954,2.4563922e-17,0.13640495,2.451712e-17,0.15932259,2.4740579e-17,0.15968878,2.4698786e-17,0.15927493,2.4679863e-17,0.13494048,2.4333324e-17,0.13562095,2.4302908e-17,0.13527552,2.4263218e-17,0.13527552,2.4228726e-17,0.13386763,2.418107e-17,0.13210714,2.4132237e-17,0.13370454,2.4118645e-17,0.13607839,2.4114394e-17,0.13639568,2.4090641e-17,0.15710976,2.4276856e-17,-,-
0.20851766,2.8162535e-17,0.20851766,2.804599e-17,0.20851766,2.7879748e-17,0.20851766,2.7728189e-17,0.20851766,2.7590353e-17,0.20851766,2.7461499e-17,0.20851766,2.7340829e-17,0.20883182,2.7232964e-17,0.20883182,2.7123923e-17,0.20883182,2.7020038e-17,0.234,2.7431335e-17,0.20883182,2.6824086e-17,0.234,2.7232635e-17,0.234,2.7138578e-17,-,-,0.16785342,2.5800335e-17,-,-,-,-,0.20851766,2.6213779e-17,0.20851766,2.6135926e-17,0.20851766,2.606267e-17,0.20851766,2.5991382e-17,0.22511463,2.6217828e-17,-,-,-,-,0.16427166,2.5053532e-17,-,-,-,-,0.1423954,2.4632957e-17,0.14240495,2.4585665e-17,0.16532259,2.4839057e-17,0.16568878,2.4803309e-17,0.16527493,2.4742404e-17,0.14094048,2.4397749e-17,0.14162095,2.436712e-17,0.14127552,2.4327184e-17,0.14127552,2.4292358e-17,0.13986763,2.4244207e-17,0.13810714,2.4192636e-17,0.13970454,2.4180044e-17,0.14207839,2.4175443e-17,0.14239568,2.4151473e-17,0.16310976,2.4351124e-17,-,-
0.21451766,2.8333447e-17,0.21451766,2.819071e-17,0.21451766,2.8016808e-17,0.21451766,2.7860916e-17,0.21451766,2.7717533e-17,0.21451766,2.758509e-17,0.21451766,2.746201e-17,0.21483182,2.7351887e-17,0.21483182,2.7241241e-17,0.21483182,2.7136224e-17,0.24,2.7590874e-17,0.21483182,2.6936786e-17,0.24,2.7385137e-17,0.24,2.7292074e-17,-,-,0.17385342,2.5888086e-17,-,-,-,-,0.21451766,2.6321662e-17,0.21451766,2.6243212e-17,0.21451766,2.6169785e-17,0.21451766,2.6096368e-17,0.23111463,2.632745e-17,-,-,-,-,0.17027166,2.5137694e-17,-,-,-,-,0.1483954,2.4704101e-17,0.14840495,2.4655893e-17,0.17132259,2.4909307e-17,0.17168878,2.4861962e-17,0.17127493,2.4813522e-17,0.14694048,2.4464507e-17,0.14762095,2.4433743e-17,0.14727552,2.4392797e-17,0.14727552,2.4357284e-17,0.14586763,2.4308825e-17,0.14410714,2.4257086e-17,0.14570454,2.42491e-17,0.14807839,2.4238689e-17,0.14839568,2.4213868e-17,0.16910976,2.4427535e-17,-,-
0.22051766,2.8486601e-17,0.22051766,2.8342811e-17,0.22051766,2.8166335e-17,0.22051766,2.7998063e-17,0.22051766,2.7850919e-17,0.22051766,2.7706815e-17,0.22051766,2.7575482e-17,0.22083182,2.7464549e-17,0.22083182,2.7350886e-17,0.22083182,2.7244628e-17,0.246,2.7718272e-17,0.22083182,2.7050192e-17,0.246,2.7514841e-17,0.246,2.7420498e-17,-,-,0.17985342,2.5979152e-17,-,-,-,-,0.22051766,2.643321e-17,0.22051766,2.6355045e-17,0.22051766,2.6279479e-17,0.22051766,2.6204269e-17,0.23711463,2.6454554e-17,-,-,-,-,0.17627166,2.5223278e-17,-,-,-,-,0.1543954,2.4776798e-17,0.15440495,2.4728308e-17,0.17732259,2.4977834e-17,0.17768878,2.4933678e-17,0.17727493,2.4881915e-17,0.15294048,2.4533721e-17,0.15362095,2.4502064e-17,0.15327552,2.446016e-17,0.15327552,2.4424088e-17,0.15186763,2.4373492e-17,0.15010714,2.4332821e-17,0.15170454,2.4340352e-17,0.15407839,2.4303665e-17,0.15439568,2.4278901e-17,0.17510976,2.4492117e-17,-,-
0.22651766,2.8647215e-17,0.22651766,2.8490533e-17,0.22651766,2.8312957e-17,0.22651766,2.8140357e-17,0.22651766,2.7990592e-17,0.22651766,2.7845009e-17,0.22651766,2.7714194e-17,0.22683182,2.7600107e-17,0.22683182,2.7486482e-17,0.22683182,2.7377259e-17,0.252,2.7862729e-17,0.22683182,2.7175161e-17,0.252,2.7657516e-17,0.252,2.7560673e-17,-,-,0.18585342,2.6073181e-17,-,-,-,-,0.22651766,2.6550404e-17,0.22651766,2.6460468e-17,0.22651766,2.6393889e-17,0.22651766,2.6318987e-17,0.24311463,2.6585322e-17,-,-,-,-,0.18227166,2.5310914e-17,-,-,-,-,0.1603954,2.4851479e-17,0.16040495,2.4802035e-17,0.18332259,2.5054569e-17,0.18368878,2.5010209e-17,0.18327493,2.4957917e-17,0.15894048,2.4619338e-17,0.15962095,2.4596814e-17,0.15927552,2.4538702e-17,0.15927552,2.4507844e-17,0.15786763,2.4454497e-17,0.15610714,2.4419337e-17,0.15770454,2.439238e-17,0.16007839,2.4370014e-17,0.16039568,2.4346193e-17,0.18110976,2.4558859e-17,-,-
0.23251766,2.8821315e-17,0.23251766,2.8663571e-17,0.23251766,2.8471007e-17,0.23251766,2.8291098e-17,0.23251766,2.8132713e-17,0.23251766,2.7986712e-17,0.23251766,2.785237e-17,0.23283182,2.7736424e-17,0.23283182,2.7620603e-17,0.23283182,2.7510346e-17,0.258,2.7985512e-17,0.23283182,2.7304524e-17,0.258,2.7810165e-17,0.258,2.7712256e-17,-,-,0.19185342,2.6170614e-17,-,-,-,-,0.23251766,2.6671778e-17,0.23251766,2.6587727e-17,0.23251766,2.6508385e-17,0.23251766,2.6430772e-17,0.24911463,2.674164e-17,-,-,-,-,0.18827166,2.5399352e-17,-,-,-,-,0.1663954,2.4923699e-17,0.16640495,2.4876168e-17,0.18932259,2.5136541e-17,0.18968878,2.5091929e-17,0.18927493,2.5038223e-17,0.16494048,2.4696573e-17,0.16562095,2.4656301e-17,0.16527552,2.4612355e-17,0.16527552,2.457974e-17,0.16386763,2.4534064e-17,0.16210714,2.4484394e-17,0.16370454,2.4442961e-17,0.16607839,2.4440301e-17,0.16639568,2.4420197e-17,0.18710976,2.4633534e-17,-,-
0.23851766,2.8963553e-17,0.23851766,2.8846699e-17,0.23851766,2.8638105e-17,0.23851766,2.8449638e-17,0.23851766,2.8283332e-17,0.23851766,2.813306e-17,0.23851766,2.8027049e-17,0.23883182,2.791725e-17,0.23883182,2.779516e-17,0.23883182,2.7677596e-17,0.264,2.8176072e-17,0.23883182,2.7459575e-17,0.264,2.7965593e-17,0.264,2.7864225e-17,-,-,0.19785342,2.627159e-17,-,-,-,-,0.23851766,2.6799707e-17,0.23851766,2.6717087e-17,0.23851766,2.6636495e-17,0.23851766,2.6559284e-17,0.25511463,2.6871014e-17,-,-,-,-,0.19427166,2.5489734e-17,-,-,-,-,0.1723954,2.500561e-17,0.17240495,2.4957504e-17,0.19532259,2.5223023e-17,0.19568878,2.5177704e-17,0.19527493,2.5123614e-17,0.17094048,2.476381e-17,0.17162095,2.472875e-17,0.17127552,2.4684386e-17,0.17127552,2.4646762e-17,0.16986763,2.459636e-17,0.16810714,2.4540197e-17,0.16970454,2.4515658e-17,0.17207839,2.4509823e-17,0.17239568,2.4488284e-17,0.19310976,2.4711227e-17,-,-
0.24451766,2.9188886e-17,0.24451766,2.9047955e-17,0.24451766,2.8815431e-17,0.24451766,2.8631778e-17,0.24451766,2.8454301e-17,0.24451766,2.8288766e-17,0.24451766,2.8154634e-17,0.24483182,2.8037006e-17,0.24483182,2.7915212e-17,0.24483182,2.7800193e-17,0.27,2.8345979e-17,0.24483182,2.7587216e-17,0.27,2.8185519e-17,0.27,2.8034879e-17,-,-,0.20385342,2.6376247e-17,-,-,-,-,0.24451766,2.6963797e-17,0.24451766,2.6850663e-17,0.24451766,2.6770471e-17,0.24451766,2.6692312e-17,0.26111463,2.6996375e-17,-,-,-,-,0.20027166,2.5586877e-17,-,-,-,-,0.1783954,2.5086834e-17,0.17840495,2.5036769e-17,0.20132259,2.5320953e-17,0.20168878,2.5274814e-17,0.20127493,2.5217944e-17,0.17694048,2.4833451e-17,0.17762095,2.4798309e-17,0.17727552,2.4753339e-17,0.17727552,2.4715171e-17,0.17586763,2.4661223e-17,0.17410714,2.4603333e-17,0.17570454,2.4583854e-17,0.17807839,2.4583553e-17,0.17839568,2.4554948e-17,0.19910976,2.4799352e-17,-,-
0.25051766,2.9412085e-17,0.25051766,2.9246514e-17,0.25051766,2.9001956e-17,0.25051766,2.8798894e-17,0.25051766,2.8614577e-17,0.25051766,2.8446949e-17,0.25051766,2.8304471e-17,0.25083182,2.818246e-17,0.25083182,2.8058868e-17,0.25083182,2.7943019e-17,0.276,2.8558273e-17,0.25083182,2.7729241e-17,0.276,2.833419e-17,0.276,2.8238184e-17,-,-,0.20985342,2.6482654e-17,-,-,-,-,0.25051766,2.7083513e-17,0.25051766,2.6999976e-17,0.25051766,2.6921544e-17,0.25051766,2.6846806e-17,0.26711463,2.7180669e-17,-,-,-,-,0.20627166,2.5684472e-17,-,-,-,-,0.1843954,2.5171123e-17,0.18440495,2.5119312e-17,0.20732259,2.5414142e-17,0.20768878,2.5366161e-17,0.20727493,2.5310245e-17,0.18294048,2.4908051e-17,0.18362095,2.4873751e-17,0.18327552,2.4828119e-17,0.18327552,2.4788562e-17,0.18186763,2.4732231e-17,0.18010714,2.4673483e-17,0.18170454,2.4658508e-17,0.18407839,2.4657049e-17,0.18439568,2.4629221e-17,0.20510976,2.4883346e-17,-,-
0.25651766,2.966624e-17,0.25651766,2.944623e-17,0.25651766,2.9204309e-17,0.25651766,2.8981383e-17,0.25651766,2.8787253e-17,0.25651766,2.8615059e-17,0.25651766,2.8465543e-17,0.25683182,2.8339568e-17,0.25683182,2.8213289e-17,0.25683182,2.805257e-17,0.282,2.8742295e-17,0.25683182,2.7880906e-17,0.282,2.851294e-17,0.282,2.8412581e-17,-,-,0.21585342,2.6593096e-17,-,-,-,-,0.25651766,2.7223458e-17,0.25651766,2.7140093e-17,0.25651766,2.7058475e-17,0.25651766,2.6980875e-17,0.27311463,2.7342413e-17,-,-,-,-,0.21227166,2.5784309e-17,-,-,-,-,0.1903954,2.5257155e-17,0.19040495,2.5203356e-17,0.21332259,2.550841e-17,0.21368878,2.5461025e-17,0.21327493,2.5402791e-17,0.18894048,2.4988398e-17,0.18962095,2.4953675e-17,0.18927552,2.4907241e-17,0.18927552,2.4867197e-17,0.18786763,2.4810065e-17,0.18610714,2.4749635e-17,0.18770454,2.4736473e-17,0.19007839,2.4733516e-17,0.19039568,2.4706022e-17,0.21110976,2.4966529e-17,-,-
0.26251766,2.9900662e-17,0.26251766,2.9682732e-17,0.26251766,2.9417587e-17,0.26251766,2.9166804e-17,0.26251766,2.8955941e-17,0.26251766,2.8788066e-17,0.26251766,2.8632053e-17,0.26283182,2.8497485e-17,0.26283182,2.8368533e-17,0.26283182,2.8248e-17,0.288,2.8929909e-17,0.26283182,2.803071e-17,0.288,2.8707492e-17,0.288,2.8603332e-17,-,-,0.22185342,2.6708125e-17,-,-,-,-,0.26251766,2.7351447e-17,0.26251766,2.7266254e-17,0.26251766,2.7181971e-17,0.26251766,2.7129532e-17,0.27911463,2.7515175e-17,-,-,-,-,0.21827166,2.5887187e-17,-,-,-,-,0.1963954,2.5346188e-17,0.19640495,2.5291897e-17,0.21932259,2.5606867e-17,0.21968878,2.5559605e-17,0.21927493,2.5499667e-17,0.19494048,2.5072651e-17,0.19562095,2.5040975e-17,0.19527552,2.499295e-17,0.19527552,2.4949238e-17,0.19386763,2.4890419e-17,0.19210714,2.4829201e-17,0.19370454,2.4816119e-17,0.19607839,2.481392e-17,0.19639568,2.4786318e-17,0.21710976,2.5057641e-17,-,-
0.26851766,3.0110116e-17,0.26851766,2.9954468e-17,0.26851766,2.9631691e-17,0.26851766,2.9381603e-17,0.26851766,2.9159615e-17,0.26851766,2.8988228e-17,0.26851766,2.8819229e-17,0.26883182,2.8703055e-17,0.26883182,2.8571317e-17,0.26883182,2.8459812e-17,0.294,2.9131718e-17,0.26883182,2.8238176e-17,0.294,2.8908348e-17,0.294,2.8802957e-17,-,-,0.22785342,2.6829499e-17,-,-,-,-,0.26851766,2.7534676e-17,0.26851766,2.7447642e-17,0.26851766,2.7360777e-17,0.26851766,2.7277522e-17,0.28511463,2.766752e-17,-,-,-,-,0.22427166,2.5996324e-17,-,-,-,-,0.2023954,2.544645e-17,0.20240495,2.5390559e-17,0.22532259,2.5712058e-17,0.22568878,2.5663656e-17,0.22527493,2.5603862e-17,0.20094048,2.5164597e-17,0.20162095,2.5129135e-17,0.20127552,2.5079027e-17,0.20127552,2.5033614e-17,0.19986763,2.4989284e-17,0.19810714,2.4920231e-17,0.19970454,2.4907642e-17,0.20207839,2.4908421e-17,0.20239568,2.487742e-17,0.22310976,2.5153053e-17,-,-
