c(g:s)(CV_Vd_n1207_ac_des) X,c(g:s)(CV_Vd_n1207_ac_des) Y,c(g:s)(CV_Vd_n1227_ac_des) X,c(g:s)(CV_Vd_n1227_ac_des) Y,c(g:s)(CV_Vd_n1247_ac_des) X,c(g:s)(CV_Vd_n1247_ac_des) Y,c(g:s)(CV_Vd_n1267_ac_des) X,c(g:s)(CV_Vd_n1267_ac_des) Y,c(g:s)(CV_Vd_n1287_ac_des) X,c(g:s)(CV_Vd_n1287_ac_des) Y,c(g:s)(CV_Vd_n1307_ac_des) X,c(g:s)(CV_Vd_n1307_ac_des) Y,c(g:s)(CV_Vd_n1327_ac_des) X,c(g:s)(CV_Vd_n1327_ac_des) Y,c(g:s)(CV_Vd_n1347_ac_des) X,c(g:s)(CV_Vd_n1347_ac_des) Y,c(g:s)(CV_Vd_n1367_ac_des) X,c(g:s)(CV_Vd_n1367_ac_des) Y,c(g:s)(CV_Vd_n1387_ac_des) X,c(g:s)(CV_Vd_n1387_ac_des) Y,c(g:s)(CV_Vd_n1407_ac_des) X,c(g:s)(CV_Vd_n1407_ac_des) Y,c(g:s)(CV_Vd_n1427_ac_des) X,c(g:s)(CV_Vd_n1427_ac_des) Y,c(g:s)(CV_Vd_n1447_ac_des) X,c(g:s)(CV_Vd_n1447_ac_des) Y,c(g:s)(CV_Vd_n1467_ac_des) X,c(g:s)(CV_Vd_n1467_ac_des) Y,c(g:s)(CV_Vd_n1487_ac_des) X,c(g:s)(CV_Vd_n1487_ac_des) Y,c(g:s)(CV_Vd_n1507_ac_des) X,c(g:s)(CV_Vd_n1507_ac_des) Y,c(g:s)(CV_Vd_n1527_ac_des) X,c(g:s)(CV_Vd_n1527_ac_des) Y,c(g:s)(CV_Vd_n1547_ac_des) X,c(g:s)(CV_Vd_n1547_ac_des) Y,c(g:s)(CV_Vd_n1567_ac_des) X,c(g:s)(CV_Vd_n1567_ac_des) Y,c(g:s)(CV_Vd_n1587_ac_des) X,c(g:s)(CV_Vd_n1587_ac_des) Y,c(g:s)(CV_Vd_n1607_ac_des) X,c(g:s)(CV_Vd_n1607_ac_des) Y,c(g:s)(CV_Vd_n1627_ac_des) X,c(g:s)(CV_Vd_n1627_ac_des) Y,c(g:s)(CV_Vd_n1647_ac_des) X,c(g:s)(CV_Vd_n1647_ac_des) Y,c(g:s)(CV_Vd_n1667_ac_des) X,c(g:s)(CV_Vd_n1667_ac_des) Y,c(g:s)(CV_Vd_n1687_ac_des) X,c(g:s)(CV_Vd_n1687_ac_des) Y,c(g:s)(CV_Vd_n1707_ac_des) X,c(g:s)(CV_Vd_n1707_ac_des) Y,c(g:s)(CV_Vd_n1727_ac_des) X,c(g:s)(CV_Vd_n1727_ac_des) Y,c(g:s)(CV_Vd_n1747_ac_des) X,c(g:s)(CV_Vd_n1747_ac_des) Y,c(g:s)(CV_Vd_n1767_ac_des) X,c(g:s)(CV_Vd_n1767_ac_des) Y,c(g:s)(CV_Vd_n1787_ac_des) X,c(g:s)(CV_Vd_n1787_ac_des) Y,c(g:s)(CV_Vd_n1807_ac_des) X,c(g:s)(CV_Vd_n1807_ac_des) Y,c(g:s)(CV_Vd_n1827_ac_des) X,c(g:s)(CV_Vd_n1827_ac_des) Y,c(g:s)(CV_Vd_n1847_ac_des) X,c(g:s)(CV_Vd_n1847_ac_des) Y,c(g:s)(CV_Vd_n1867_ac_des) X,c(g:s)(CV_Vd_n1867_ac_des) Y,c(g:s)(CV_Vd_n1887_ac_des) X,c(g:s)(CV_Vd_n1887_ac_des) Y,c(g:s)(CV_Vd_n1907_ac_des) X,c(g:s)(CV_Vd_n1907_ac_des) Y,c(g:s)(CV_Vd_n1927_ac_des) X,c(g:s)(CV_Vd_n1927_ac_des) Y,c(g:s)(CV_Vd_n1947_ac_des) X,c(g:s)(CV_Vd_n1947_ac_des) Y,c(g:s)(CV_Vd_n1967_ac_des) X,c(g:s)(CV_Vd_n1967_ac_des) Y,c(g:s)(CV_Vd_n1987_ac_des) X,c(g:s)(CV_Vd_n1987_ac_des) Y,c(g:s)(CV_Vd_n2007_ac_des) X,c(g:s)(CV_Vd_n2007_ac_des) Y,c(g:s)(CV_Vd_n2027_ac_des) X,c(g:s)(CV_Vd_n2027_ac_des) Y,c(g:s)(CV_Vd_n2047_ac_des) X,c(g:s)(CV_Vd_n2047_ac_des) Y,c(g:s)(CV_Vd_n2067_ac_des) X,c(g:s)(CV_Vd_n2067_ac_des) Y
0.14251766,-1.257005e-17,0.14251766,-1.2569867e-17,0.14251766,-1.2571119e-17,0.14251766,-1.2572561e-17,0.14251766,-1.2571939e-17,0.14251766,-1.2571804e-17,0.14251766,-1.2571879e-17,0.14283182,-1.2576044e-17,0.14283182,-1.2576083e-17,0.14283182,-1.2576136e-17,0.168,-1.2873557e-17,0.14283182,-1.2576123e-17,0.168,-1.2873795e-17,0.168,-1.2874101e-17,-,-,0.10185342,-1.2362787e-17,-,-,-,-,0.14251766,-1.2572226e-17,0.14251766,-1.2572265e-17,0.14251766,-1.2572546e-17,0.14251766,-1.257266e-17,0.15911463,-1.2778435e-17,-,-,-,-,0.098271659,-1.2338288e-17,-,-,-,-,0.076395403,-1.2183956e-17,0.076404953,-1.2184108e-17,0.099322588,-1.2346427e-17,0.099688776,-1.2349216e-17,0.099274925,-1.2346285e-17,0.074940482,-1.2174506e-17,0.075620946,-1.2179242e-17,0.07527552,-1.2176975e-17,0.07527552,-1.2177048e-17,0.073867626,-1.2167584e-17,0.07210714,-1.2155672e-17,0.07370454,-1.2166617e-17,0.076078393,-1.2182902e-17,0.076395683,-1.2185161e-17,0.097109757,-1.2331361e-17,-,-
0.14851766,-1.2648478e-17,0.14851766,-1.2649118e-17,0.14851766,-1.2647983e-17,0.14851766,-1.2646795e-17,0.14851766,-1.2646939e-17,0.14851766,-1.2647708e-17,0.14851766,-1.2648239e-17,0.14883182,-1.2652966e-17,0.14883182,-1.2653456e-17,0.14883182,-1.2654183e-17,0.174,-1.2934531e-17,0.14883182,-1.265552e-17,0.174,-1.2935609e-17,0.174,-1.2936271e-17,-,-,0.10785342,-1.2407044e-17,-,-,-,-,0.14851766,-1.2656428e-17,0.14851766,-1.2655145e-17,0.14851766,-1.2654696e-17,0.14851766,-1.265688e-17,0.16511463,-1.2842499e-17,-,-,-,-,0.10427166,-1.2382091e-17,-,-,-,-,0.082395403,-1.2225477e-17,0.082404953,-1.2225581e-17,0.10532259,-1.2390256e-17,0.10568878,-1.2393074e-17,0.10527493,-1.2390143e-17,0.080940482,-1.2215823e-17,0.081620946,-1.2220641e-17,0.08127552,-1.2218311e-17,0.08127552,-1.2218378e-17,0.079867626,-1.2208777e-17,0.07810714,-1.2196719e-17,0.07970454,-1.2207844e-17,0.082078393,-1.2224406e-17,0.082395683,-1.2226702e-17,0.10310976,-1.2374909e-17,-,-
0.15451766,-1.2723531e-17,0.15451766,-1.2722121e-17,0.15451766,-1.2720835e-17,0.15451766,-1.2718991e-17,0.15451766,-1.2720812e-17,0.15451766,-1.2720496e-17,0.15451766,-1.2720722e-17,0.15483182,-1.2726011e-17,0.15483182,-1.272639e-17,0.15483182,-1.2726708e-17,0.18,-1.2997265e-17,0.15483182,-1.2728392e-17,0.18,-1.2998268e-17,0.18,-1.2998659e-17,-,-,0.11385342,-1.2451997e-17,-,-,-,-,0.15451766,-1.2727224e-17,0.15451766,-1.2727492e-17,0.15451766,-1.2727715e-17,0.15451766,-1.2727923e-17,0.17111463,-1.2907824e-17,-,-,-,-,0.11027166,-1.2426509e-17,-,-,-,-,0.088395403,-1.226761e-17,0.088404953,-1.2267785e-17,0.11132259,-1.2434985e-17,0.11168878,-1.2437867e-17,0.11127493,-1.2434881e-17,0.086940482,-1.225789e-17,0.087620946,-1.2262767e-17,0.08727552,-1.2260395e-17,0.08727552,-1.2260565e-17,0.085867626,-1.2250669e-17,0.08410714,-1.2238391e-17,0.08570454,-1.2249732e-17,0.088078393,-1.2266594e-17,0.088395683,-1.2268906e-17,0.10910976,-1.2419536e-17,-,-
0.16051766,-1.2794097e-17,0.16051766,-1.2795486e-17,0.16051766,-1.2791783e-17,0.16051766,-1.278972e-17,0.16051766,-1.2794305e-17,0.16051766,-1.2792127e-17,0.16051766,-1.2792455e-17,0.16083182,-1.2796881e-17,0.16083182,-1.2797615e-17,0.16083182,-1.279819e-17,0.186,-1.3060178e-17,0.16083182,-1.2796695e-17,0.186,-1.3061612e-17,0.186,-1.3062129e-17,-,-,0.11985342,-1.2497959e-17,-,-,-,-,0.16051766,-1.2793075e-17,0.16051766,-1.2792247e-17,0.16051766,-1.2793228e-17,0.16051766,-1.2792691e-17,0.17711463,-1.2972006e-17,-,-,-,-,0.11627166,-1.2471933e-17,-,-,-,-,0.094395403,-1.2310454e-17,0.094404953,-1.2310688e-17,0.11732259,-1.2480659e-17,0.11768878,-1.2483585e-17,0.11727493,-1.2480508e-17,0.092940482,-1.2300583e-17,0.093620946,-1.2305501e-17,0.09327552,-1.2303204e-17,0.09327552,-1.2303248e-17,0.091867626,-1.2293309e-17,0.09010714,-1.2280727e-17,0.09170454,-1.2292245e-17,0.094078393,-1.2309322e-17,0.094395683,-1.2311717e-17,0.11510976,-1.2464912e-17,-,-
0.16651766,-1.2858233e-17,0.16651766,-1.2857827e-17,0.16651766,-1.2854856e-17,0.16651766,-1.2854269e-17,0.16651766,-1.2856168e-17,0.16651766,-1.2854113e-17,0.16651766,-1.285449e-17,0.16683182,-1.2858665e-17,0.16683182,-1.2859721e-17,0.16683182,-1.2860776e-17,0.192,-1.3124321e-17,0.16683182,-1.28619e-17,0.192,-1.3122566e-17,0.192,-1.3122356e-17,-,-,0.12585342,-1.2545163e-17,-,-,-,-,0.16651766,-1.2857668e-17,0.16651766,-1.2857188e-17,0.16651766,-1.2857724e-17,0.16651766,-1.2857871e-17,0.18311463,-1.3035465e-17,-,-,-,-,0.12227166,-1.2518458e-17,-,-,-,-,0.1003954,-1.235397e-17,0.10040495,-1.2354151e-17,0.12332259,-1.2527384e-17,0.12368878,-1.253043e-17,0.12327493,-1.2527269e-17,0.098940482,-1.2343882e-17,0.099620946,-1.2349044e-17,0.09927552,-1.2346523e-17,0.09927552,-1.2346619e-17,0.097867626,-1.2336489e-17,0.09610714,-1.2323742e-17,0.09770454,-1.2335376e-17,0.10007839,-1.2352698e-17,0.10039568,-1.2355014e-17,0.12110976,-1.2511292e-17,-,-
0.17251766,-1.2920758e-17,0.17251766,-1.2918495e-17,0.17251766,-1.291757e-17,0.17251766,-1.2916867e-17,0.17251766,-1.2917309e-17,0.17251766,-1.2915824e-17,0.17251766,-1.291627e-17,0.17283182,-1.2920488e-17,0.17283182,-1.2921362e-17,0.17283182,-1.2922339e-17,0.198,-1.3187895e-17,0.17283182,-1.2923727e-17,0.198,-1.3190354e-17,0.198,-1.3191275e-17,-,-,0.13185342,-1.2593461e-17,-,-,-,-,0.17251766,-1.2922054e-17,0.17251766,-1.2921882e-17,0.17251766,-1.2922666e-17,0.17251766,-1.2922597e-17,0.18911463,-1.309932e-17,-,-,-,-,0.12827166,-1.2566108e-17,-,-,-,-,0.1063954,-1.2397967e-17,0.10640495,-1.239826e-17,0.12932259,-1.2575162e-17,0.12968878,-1.2578267e-17,0.12927493,-1.2575081e-17,0.10494048,-1.2387869e-17,0.10562095,-1.2392863e-17,0.10527552,-1.2390343e-17,0.10527552,-1.2390448e-17,0.10386763,-1.2380187e-17,0.10210714,-1.2367317e-17,0.10370454,-1.2379112e-17,0.10607839,-1.2396703e-17,0.10639568,-1.2399125e-17,0.12710976,-1.2558672e-17,-,-
0.17851766,-1.2984334e-17,0.17851766,-1.2981165e-17,0.17851766,-1.2980052e-17,0.17851766,-1.2978988e-17,0.17851766,-1.2978608e-17,0.17851766,-1.2977454e-17,0.17851766,-1.2977857e-17,0.17883182,-1.2982165e-17,0.17883182,-1.2983175e-17,0.17883182,-1.2984212e-17,0.204,-1.3156013e-17,0.17883182,-1.2985451e-17,0.204,-1.3156303e-17,0.204,-1.3157031e-17,-,-,0.13785342,-1.2503952e-17,-,-,-,-,0.17851766,-1.2983845e-17,0.17851766,-1.298585e-17,0.17851766,-1.2986166e-17,0.17851766,-1.298633e-17,0.19511463,-1.3166192e-17,-,-,-,-,0.13427166,-1.2449748e-17,-,-,-,-,0.1123954,-1.2442827e-17,0.11240495,-1.2443076e-17,0.13532259,-1.2467819e-17,0.13568878,-1.2473781e-17,0.13527493,-1.2466362e-17,0.11094048,-1.243264e-17,0.11162095,-1.2437691e-17,0.11127552,-1.2435184e-17,0.11127552,-1.2435257e-17,0.10986763,-1.2424834e-17,0.10810714,-1.2411696e-17,0.10970454,-1.2423783e-17,0.11207839,-1.2441714e-17,0.11239568,-1.2444192e-17,0.13310976,-1.2599376e-17,-,-
0.18451766,-1.3046894e-17,0.18451766,-1.3044313e-17,0.18451766,-1.3036212e-17,0.18451766,-1.3041654e-17,0.18451766,-1.3040613e-17,0.18451766,-1.3039846e-17,0.18451766,-1.3040379e-17,0.18483182,-1.3044615e-17,0.18483182,-1.3045779e-17,0.18483182,-1.3046955e-17,0.21,-1.323362e-17,0.18483182,-1.3048626e-17,0.21,-1.3237002e-17,0.21,-1.3238202e-17,-,-,0.14385342,-1.2590931e-17,-,-,-,-,0.18451766,-1.3047682e-17,0.18451766,-1.3048521e-17,0.18451766,-1.3049092e-17,0.18451766,-1.3049626e-17,0.20111463,-1.3237742e-17,-,-,-,-,0.14027166,-1.2541061e-17,-,-,-,-,0.1183954,-1.2488687e-17,0.11840495,-1.248888e-17,0.14132259,-1.2557391e-17,0.14168878,-1.2562645e-17,0.14127493,-1.2556621e-17,0.11694048,-1.2478025e-17,0.11762095,-1.2483426e-17,0.11727552,-1.2480845e-17,0.11727552,-1.2480933e-17,0.11586763,-1.2470229e-17,0.11410714,-1.2456869e-17,0.11570454,-1.2469195e-17,0.11807839,-1.2487555e-17,0.11839568,-1.249012e-17,0.13910976,-1.2527336e-17,-,-
0.19051766,-1.3113298e-17,0.19051766,-1.3109709e-17,0.19051766,-1.310542e-17,0.19051766,-1.3101365e-17,0.19051766,-1.3102943e-17,0.19051766,-1.3099788e-17,0.19051766,-1.3103548e-17,0.19083182,-1.3107957e-17,0.19083182,-1.3109365e-17,0.19083182,-1.3110675e-17,0.216,-1.3323766e-17,0.19083182,-1.3112694e-17,0.216,-1.3327681e-17,0.216,-1.3329191e-17,-,-,0.14985342,-1.2672105e-17,-,-,-,-,0.19051766,-1.3112692e-17,0.19051766,-1.3113152e-17,0.19051766,-1.3113415e-17,0.19051766,-1.3113576e-17,0.20711463,-1.3201922e-17,-,-,-,-,0.14627166,-1.2626548e-17,-,-,-,-,0.1243954,-1.2535596e-17,0.12440495,-1.25358e-17,0.14732259,-1.2641024e-17,0.14768878,-1.2646248e-17,0.14727493,-1.2641001e-17,0.12294048,-1.2524811e-17,0.12362095,-1.2530266e-17,0.12327552,-1.2527605e-17,0.12327552,-1.2527727e-17,0.12186763,-1.2516745e-17,0.12010714,-1.2503104e-17,0.12170454,-1.2515651e-17,0.12407839,-1.2534459e-17,0.12439568,-1.2537069e-17,0.14510976,-1.2611726e-17,-,-
0.19651766,-1.3178852e-17,0.19651766,-1.3175541e-17,0.19651766,-1.3171966e-17,0.19651766,-1.3167655e-17,0.19651766,-1.3167123e-17,0.19651766,-1.3167557e-17,0.19651766,-1.3167609e-17,0.19683182,-1.3171929e-17,0.19683182,-1.3172467e-17,0.19683182,-1.3173207e-17,0.222,-1.3413764e-17,0.19683182,-1.3176131e-17,0.222,-1.3418321e-17,0.222,-1.3420761e-17,-,-,0.15585342,-1.2741655e-17,-,-,-,-,0.19651766,-1.3180058e-17,0.19651766,-1.3179443e-17,0.19651766,-1.3180077e-17,0.19651766,-1.3180229e-17,0.21311463,-1.3292023e-17,-,-,-,-,0.15227166,-1.2704169e-17,-,-,-,-,0.1303954,-1.2583517e-17,0.13040495,-1.2583706e-17,0.15332259,-1.2716841e-17,0.15368878,-1.2721134e-17,0.15327493,-1.2716443e-17,0.12894048,-1.2572617e-17,0.12962095,-1.2578237e-17,0.12927552,-1.257546e-17,0.12927552,-1.2575522e-17,0.12786763,-1.256429e-17,0.12610714,-1.2550323e-17,0.12770454,-1.2563182e-17,0.13007839,-1.2582375e-17,0.13039568,-1.2585036e-17,0.15110976,-1.2681672e-17,-,-
0.20251766,-1.3248301e-17,0.20251766,-1.3214546e-17,0.20251766,-1.3226757e-17,0.20251766,-1.323499e-17,0.20251766,-1.3209604e-17,0.20251766,-1.3221455e-17,0.20251766,-1.3225757e-17,0.20283182,-1.3227334e-17,0.20283182,-1.3217866e-17,0.20283182,-1.3211166e-17,0.228,-1.3501948e-17,0.20283182,-1.3201383e-17,0.228,-1.3505774e-17,0.228,-1.3508019e-17,-,-,0.16185342,-1.2797035e-17,-,-,-,-,0.20251766,-1.324964e-17,0.20251766,-1.3250758e-17,0.20251766,-1.3250998e-17,0.20251766,-1.3252266e-17,0.21911463,-1.338104e-17,-,-,-,-,0.15827166,-1.2767854e-17,-,-,-,-,0.1363954,-1.2484438e-17,0.13640495,-1.2484755e-17,0.15932259,-1.2781971e-17,0.15968878,-1.2787784e-17,0.15927493,-1.2783475e-17,0.13494048,-1.2462221e-17,0.13562095,-1.2471839e-17,0.13527552,-1.2466499e-17,0.13527552,-1.2466748e-17,0.13386763,-1.2445342e-17,0.13210714,-1.2598613e-17,0.13370454,-1.2442808e-17,0.13607839,-1.2480762e-17,0.13639568,-1.2485817e-17,0.15710976,-1.2763847e-17,-,-
0.20851766,-1.3228046e-17,0.20851766,-1.3222161e-17,0.20851766,-1.3214799e-17,0.20851766,-1.3209834e-17,0.20851766,-1.3205955e-17,0.20851766,-1.3205503e-17,0.20851766,-1.3206344e-17,0.20883182,-1.3211478e-17,0.20883182,-1.3213607e-17,0.20883182,-1.3215731e-17,0.234,-1.3598945e-17,0.20883182,-1.3219523e-17,0.234,-1.3604276e-17,0.234,-1.3606355e-17,-,-,0.16785342,-1.287139e-17,-,-,-,-,0.20851766,-1.3222632e-17,0.20851766,-1.3222996e-17,0.20851766,-1.3223475e-17,0.20851766,-1.3223566e-17,0.22511463,-1.346407e-17,-,-,-,-,0.16427166,-1.2836823e-17,-,-,-,-,0.1423954,-1.2572207e-17,0.14240495,-1.2572566e-17,0.16532259,-1.2847699e-17,0.16568878,-1.2852065e-17,0.16527493,-1.2848005e-17,0.14094048,-1.2551804e-17,0.14162095,-1.2562091e-17,0.14127552,-1.2557451e-17,0.14127552,-1.2559049e-17,0.13986763,-1.2538946e-17,0.13810714,-1.2512416e-17,0.13970454,-1.2536376e-17,0.14207839,-1.2571309e-17,0.14239568,-1.2575588e-17,0.16310976,-1.2826795e-17,-,-
0.21451766,-1.3319528e-17,0.21451766,-1.3311135e-17,0.21451766,-1.330447e-17,0.21451766,-1.3296288e-17,0.21451766,-1.3292729e-17,0.21451766,-1.3292065e-17,0.21451766,-1.3291903e-17,0.21483182,-1.3299809e-17,0.21483182,-1.3302263e-17,0.21483182,-1.3304663e-17,0.24,-1.3687677e-17,0.21483182,-1.3308925e-17,0.24,-1.3694954e-17,0.24,-1.3697445e-17,-,-,0.17385342,-1.2935306e-17,-,-,-,-,0.21451766,-1.3310238e-17,0.21451766,-1.3310943e-17,0.21451766,-1.3311476e-17,0.21451766,-1.3311631e-17,0.23111463,-1.3566191e-17,-,-,-,-,0.17027166,-1.2899541e-17,-,-,-,-,0.1483954,-1.2659326e-17,0.14840495,-1.2659759e-17,0.17132259,-1.2912019e-17,0.17168878,-1.2916403e-17,0.17127493,-1.2912645e-17,0.14694048,-1.2636724e-17,0.14762095,-1.2645611e-17,0.14727552,-1.2641363e-17,0.14727552,-1.2641116e-17,0.14586763,-1.2622462e-17,0.14410714,-1.2598605e-17,0.14570454,-1.2619588e-17,0.14807839,-1.2650651e-17,0.14839568,-1.2654747e-17,0.16910976,-1.2891005e-17,-,-
0.22051766,-1.3415465e-17,0.22051766,-1.3405776e-17,0.22051766,-1.3396644e-17,0.22051766,-1.3388786e-17,0.22051766,-1.3384359e-17,0.22051766,-1.3383307e-17,0.22051766,-1.338412e-17,0.22083182,-1.3393344e-17,0.22083182,-1.3395764e-17,0.22083182,-1.3397238e-17,0.246,-1.3768712e-17,0.22083182,-1.3402641e-17,0.246,-1.377814e-17,0.246,-1.3781778e-17,-,-,0.17985342,-1.2997514e-17,-,-,-,-,0.22051766,-1.3402953e-17,0.22051766,-1.340339e-17,0.22051766,-1.3403542e-17,0.22051766,-1.3403532e-17,0.23711463,-1.3655301e-17,-,-,-,-,0.17627166,-1.2963787e-17,-,-,-,-,0.1543954,-1.2728002e-17,0.15440495,-1.2728274e-17,0.17732259,-1.2975744e-17,0.17768878,-1.2979741e-17,0.17727493,-1.2975494e-17,0.15294048,-1.2712568e-17,0.15362095,-1.2720363e-17,0.15327552,-1.2716153e-17,0.15327552,-1.2715991e-17,0.15186763,-1.2698801e-17,0.15010714,-1.2676943e-17,0.15170454,-1.2695896e-17,0.15407839,-1.2724263e-17,0.15439568,-1.2728127e-17,0.17510976,-1.2953746e-17,-,-
0.22651766,-1.3506659e-17,0.22651766,-1.3494922e-17,0.22651766,-1.3483038e-17,0.22651766,-1.3474117e-17,0.22651766,-1.3468445e-17,0.22651766,-1.3465941e-17,0.22651766,-1.346644e-17,0.22683182,-1.3474287e-17,0.22683182,-1.3477127e-17,0.22683182,-1.3480022e-17,0.252,-1.3865767e-17,0.22683182,-1.3486833e-17,0.252,-1.3873931e-17,0.252,-1.3877543e-17,-,-,0.18585342,-1.3061443e-17,-,-,-,-,0.22651766,-1.3488705e-17,0.22651766,-1.3489079e-17,0.22651766,-1.3488781e-17,0.22651766,-1.3488563e-17,0.24311463,-1.3742823e-17,-,-,-,-,0.18227166,-1.3027624e-17,-,-,-,-,0.1603954,-1.2791403e-17,0.16040495,-1.2791782e-17,0.18332259,-1.30387e-17,0.18368878,-1.3042592e-17,0.18327493,-1.303835e-17,0.15894048,-1.2778843e-17,0.15962095,-1.2787049e-17,0.15927552,-1.2782373e-17,0.15927552,-1.2782762e-17,0.15786763,-1.2768084e-17,0.15610714,-1.2748192e-17,0.15770454,-1.2768494e-17,0.16007839,-1.2794511e-17,0.16039568,-1.2797947e-17,0.18110976,-1.3015071e-17,-,-
0.23251766,-1.3613288e-17,0.23251766,-1.3600811e-17,0.23251766,-1.3585452e-17,0.23251766,-1.3573801e-17,0.23251766,-1.3567214e-17,0.23251766,-1.3565064e-17,0.23251766,-1.3565747e-17,0.23283182,-1.357559e-17,0.23283182,-1.3575471e-17,0.23283182,-1.357829e-17,0.258,-1.3963865e-17,0.23283182,-1.3584743e-17,0.258,-1.397223e-17,0.258,-1.3974762e-17,-,-,0.19185342,-1.3126319e-17,-,-,-,-,0.23251766,-1.358989e-17,0.23251766,-1.3589921e-17,0.23251766,-1.3589338e-17,0.23251766,-1.3588899e-17,0.24911463,-1.3832983e-17,-,-,-,-,0.18827166,-1.3091239e-17,-,-,-,-,0.1663954,-1.2857954e-17,0.16640495,-1.2860898e-17,0.18932259,-1.3103359e-17,0.18968878,-1.3107288e-17,0.18927493,-1.3102395e-17,0.16494048,-1.2844795e-17,0.16562095,-1.2852404e-17,0.16527552,-1.2849244e-17,0.16527552,-1.2849464e-17,0.16386763,-1.2834672e-17,0.16210714,-1.2815752e-17,0.16370454,-1.2833199e-17,0.16607839,-1.2858535e-17,0.16639568,-1.2862094e-17,0.18710976,-1.3078399e-17,-,-
0.23851766,-1.3715734e-17,0.23851766,-1.3696016e-17,0.23851766,-1.3675051e-17,0.23851766,-1.3659783e-17,0.23851766,-1.3653709e-17,0.23851766,-1.3652896e-17,0.23851766,-1.3654609e-17,0.23883182,-1.3661764e-17,0.23883182,-1.3664948e-17,0.23883182,-1.3667211e-17,0.264,-1.4061921e-17,0.23883182,-1.3674193e-17,0.264,-1.4071307e-17,0.264,-1.4074167e-17,-,-,0.19785342,-1.3192142e-17,-,-,-,-,0.23851766,-1.3680009e-17,0.23851766,-1.3681334e-17,0.23851766,-1.3681028e-17,0.23851766,-1.3681281e-17,0.25511463,-1.3926737e-17,-,-,-,-,0.19427166,-1.3161197e-17,-,-,-,-,0.1723954,-1.2923013e-17,0.17240495,-1.292338e-17,0.19532259,-1.3169292e-17,0.19568878,-1.3173243e-17,0.19527493,-1.3168654e-17,0.17094048,-1.2909451e-17,0.17162095,-1.2916683e-17,0.17127552,-1.2912923e-17,0.17127552,-1.2912932e-17,0.16986763,-1.2897973e-17,0.16810714,-1.2879525e-17,0.16970454,-1.2897485e-17,0.17207839,-1.2922089e-17,0.17239568,-1.2925388e-17,0.19310976,-1.3143388e-17,-,-
0.24451766,-1.3810608e-17,0.24451766,-1.378722e-17,0.24451766,-1.3762416e-17,0.24451766,-1.3743411e-17,0.24451766,-1.3730118e-17,0.24451766,-1.3730703e-17,0.24451766,-1.3731454e-17,0.24483182,-1.3739661e-17,0.24483182,-1.3743223e-17,0.24483182,-1.3747264e-17,0.27,-1.4173029e-17,0.24483182,-1.3757815e-17,0.27,-1.4182138e-17,0.27,-1.4184693e-17,-,-,0.20385342,-1.3226137e-17,-,-,-,-,0.24451766,-1.3763466e-17,0.24451766,-1.3762883e-17,0.24451766,-1.3762273e-17,0.24451766,-1.3761628e-17,0.26111463,-1.4028761e-17,-,-,-,-,0.20027166,-1.323106e-17,-,-,-,-,0.1783954,-1.2986763e-17,0.17840495,-1.2987032e-17,0.20132259,-1.3240462e-17,0.20168878,-1.3243344e-17,0.20127493,-1.3236853e-17,0.17694048,-1.2972129e-17,0.17762095,-1.297936e-17,0.17727552,-1.2975806e-17,0.17727552,-1.2974661e-17,0.17586763,-1.2961434e-17,0.17410714,-1.2942971e-17,0.17570454,-1.2958526e-17,0.17807839,-1.2981085e-17,0.17839568,-1.2985264e-17,0.19910976,-1.3208511e-17,-,-
0.25051766,-1.3919409e-17,0.25051766,-1.3895057e-17,0.25051766,-1.3859319e-17,0.25051766,-1.3833235e-17,0.25051766,-1.3824299e-17,0.25051766,-1.3823315e-17,0.25051766,-1.3825155e-17,0.25083182,-1.3835221e-17,0.25083182,-1.3839405e-17,0.25083182,-1.3843205e-17,0.276,-1.4291063e-17,0.25083182,-1.3850361e-17,0.276,-1.4299169e-17,0.276,-1.4301076e-17,-,-,0.20985342,-1.3238099e-17,-,-,-,-,0.25051766,-1.385421e-17,0.25051766,-1.3852473e-17,0.25051766,-1.3855544e-17,0.25051766,-1.385484e-17,0.26711463,-1.4130058e-17,-,-,-,-,0.20627166,-1.3192727e-17,-,-,-,-,0.1843954,-1.3050249e-17,0.18440495,-1.3050698e-17,0.20732259,-1.3204572e-17,0.20768878,-1.3209918e-17,0.20727493,-1.3203441e-17,0.18294048,-1.3034699e-17,0.18362095,-1.3041924e-17,0.18327552,-1.3038074e-17,0.18327552,-1.30376e-17,0.18186763,-1.3022117e-17,0.18010714,-1.3003825e-17,0.18170454,-1.3019715e-17,0.18407839,-1.3046986e-17,0.18439568,-1.3049607e-17,0.20510976,-1.3170866e-17,-,-
