c(g:d)(CV_Vd_n1207_ac_des) X,c(g:d)(CV_Vd_n1207_ac_des) Y,c(g:d)(CV_Vd_n1227_ac_des) X,c(g:d)(CV_Vd_n1227_ac_des) Y,c(g:d)(CV_Vd_n1247_ac_des) X,c(g:d)(CV_Vd_n1247_ac_des) Y,c(g:d)(CV_Vd_n1267_ac_des) X,c(g:d)(CV_Vd_n1267_ac_des) Y,c(g:d)(CV_Vd_n1287_ac_des) X,c(g:d)(CV_Vd_n1287_ac_des) Y,c(g:d)(CV_Vd_n1307_ac_des) X,c(g:d)(CV_Vd_n1307_ac_des) Y,c(g:d)(CV_Vd_n1327_ac_des) X,c(g:d)(CV_Vd_n1327_ac_des) Y,c(g:d)(CV_Vd_n1347_ac_des) X,c(g:d)(CV_Vd_n1347_ac_des) Y,c(g:d)(CV_Vd_n1367_ac_des) X,c(g:d)(CV_Vd_n1367_ac_des) Y,c(g:d)(CV_Vd_n1387_ac_des) X,c(g:d)(CV_Vd_n1387_ac_des) Y,c(g:d)(CV_Vd_n1407_ac_des) X,c(g:d)(CV_Vd_n1407_ac_des) Y,c(g:d)(CV_Vd_n1427_ac_des) X,c(g:d)(CV_Vd_n1427_ac_des) Y,c(g:d)(CV_Vd_n1447_ac_des) X,c(g:d)(CV_Vd_n1447_ac_des) Y,c(g:d)(CV_Vd_n1467_ac_des) X,c(g:d)(CV_Vd_n1467_ac_des) Y,c(g:d)(CV_Vd_n1487_ac_des) X,c(g:d)(CV_Vd_n1487_ac_des) Y,c(g:d)(CV_Vd_n1507_ac_des) X,c(g:d)(CV_Vd_n1507_ac_des) Y,c(g:d)(CV_Vd_n1527_ac_des) X,c(g:d)(CV_Vd_n1527_ac_des) Y,c(g:d)(CV_Vd_n1547_ac_des) X,c(g:d)(CV_Vd_n1547_ac_des) Y,c(g:d)(CV_Vd_n1567_ac_des) X,c(g:d)(CV_Vd_n1567_ac_des) Y,c(g:d)(CV_Vd_n1587_ac_des) X,c(g:d)(CV_Vd_n1587_ac_des) Y,c(g:d)(CV_Vd_n1607_ac_des) X,c(g:d)(CV_Vd_n1607_ac_des) Y,c(g:d)(CV_Vd_n1627_ac_des) X,c(g:d)(CV_Vd_n1627_ac_des) Y,c(g:d)(CV_Vd_n1647_ac_des) X,c(g:d)(CV_Vd_n1647_ac_des) Y,c(g:d)(CV_Vd_n1667_ac_des) X,c(g:d)(CV_Vd_n1667_ac_des) Y,c(g:d)(CV_Vd_n1687_ac_des) X,c(g:d)(CV_Vd_n1687_ac_des) Y,c(g:d)(CV_Vd_n1707_ac_des) X,c(g:d)(CV_Vd_n1707_ac_des) Y,c(g:d)(CV_Vd_n1727_ac_des) X,c(g:d)(CV_Vd_n1727_ac_des) Y,c(g:d)(CV_Vd_n1747_ac_des) X,c(g:d)(CV_Vd_n1747_ac_des) Y,c(g:d)(CV_Vd_n1767_ac_des) X,c(g:d)(CV_Vd_n1767_ac_des) Y,c(g:d)(CV_Vd_n1787_ac_des) X,c(g:d)(CV_Vd_n1787_ac_des) Y,c(g:d)(CV_Vd_n1807_ac_des) X,c(g:d)(CV_Vd_n1807_ac_des) Y,c(g:d)(CV_Vd_n1827_ac_des) X,c(g:d)(CV_Vd_n1827_ac_des) Y,c(g:d)(CV_Vd_n1847_ac_des) X,c(g:d)(CV_Vd_n1847_ac_des) Y,c(g:d)(CV_Vd_n1867_ac_des) X,c(g:d)(CV_Vd_n1867_ac_des) Y,c(g:d)(CV_Vd_n1887_ac_des) X,c(g:d)(CV_Vd_n1887_ac_des) Y,c(g:d)(CV_Vd_n1907_ac_des) X,c(g:d)(CV_Vd_n1907_ac_des) Y,c(g:d)(CV_Vd_n1927_ac_des) X,c(g:d)(CV_Vd_n1927_ac_des) Y,c(g:d)(CV_Vd_n1947_ac_des) X,c(g:d)(CV_Vd_n1947_ac_des) Y,c(g:d)(CV_Vd_n1967_ac_des) X,c(g:d)(CV_Vd_n1967_ac_des) Y,c(g:d)(CV_Vd_n1987_ac_des) X,c(g:d)(CV_Vd_n1987_ac_des) Y,c(g:d)(CV_Vd_n2007_ac_des) X,c(g:d)(CV_Vd_n2007_ac_des) Y,c(g:d)(CV_Vd_n2027_ac_des) X,c(g:d)(CV_Vd_n2027_ac_des) Y,c(g:d)(CV_Vd_n2047_ac_des) X,c(g:d)(CV_Vd_n2047_ac_des) Y,c(g:d)(CV_Vd_n2067_ac_des) X,c(g:d)(CV_Vd_n2067_ac_des) Y
0.14251766,-1.2576094e-17,0.14251766,-1.2495037e-17,0.14251766,-1.2379491e-17,0.14251766,-1.2261959e-17,0.14251766,-1.2160801e-17,0.14251766,-1.2049557e-17,0.14251766,-1.1956513e-17,0.14283182,-1.1863138e-17,0.14283182,-1.1769953e-17,0.14283182,-1.1670518e-17,0.168,-1.1803411e-17,0.14283182,-1.1495491e-17,0.168,-1.1625142e-17,0.168,-1.1539854e-17,-,-,0.10185342,-1.1077573e-17,-,-,-,-,0.14251766,-1.0951381e-17,0.14251766,-1.0882869e-17,0.14251766,-1.0816584e-17,0.14251766,-1.0752494e-17,0.15911463,-1.0830905e-17,-,-,-,-,0.098271659,-1.047081e-17,-,-,-,-,0.076395403,-1.0272807e-17,0.076404953,-1.0233323e-17,0.099322588,-1.0253574e-17,0.099688776,-1.0215731e-17,0.099274925,-1.017768e-17,0.074940482,-1.0088595e-17,0.075620946,-1.0058552e-17,0.07527552,-1.0027803e-17,0.07527552,-9.9991047e-18,0.073867626,-9.969261e-18,0.07210714,-9.9402661e-18,0.07370454,-9.9180357e-18,0.076078393,-9.8978662e-18,0.076395683,-9.8754379e-18,0.097109757,-9.8835758e-18,-,-
0.14851766,-1.2655295e-17,0.14851766,-1.2570206e-17,0.14851766,-1.2445752e-17,0.14851766,-1.2326264e-17,0.14851766,-1.2216793e-17,0.14851766,-1.2111416e-17,0.14851766,-1.2009157e-17,0.14883182,-1.1913871e-17,0.14883182,-1.1817898e-17,0.14883182,-1.1724374e-17,0.174,-1.1844222e-17,0.14883182,-1.1545203e-17,0.174,-1.1665067e-17,0.174,-1.1578858e-17,-,-,0.10785342,-1.1105564e-17,-,-,-,-,0.14851766,-1.1007281e-17,0.14851766,-1.0938134e-17,0.14851766,-1.0870919e-17,0.14851766,-1.0805938e-17,0.16511463,-1.0856353e-17,-,-,-,-,0.10427166,-1.0490115e-17,-,-,-,-,0.082395403,-1.0289049e-17,0.082404953,-1.0248843e-17,0.10532259,-1.0269145e-17,0.10568878,-1.0230653e-17,0.10527493,-1.0191929e-17,0.080940482,-1.010147e-17,0.081620946,-1.0070866e-17,0.08127552,-1.0039546e-17,0.08127552,-1.0010327e-17,0.079867626,-9.979901e-18,0.07810714,-9.9504039e-18,0.07970454,-9.9277845e-18,0.082078393,-9.9072348e-18,0.082395683,-9.8843856e-18,0.10310976,-9.8924316e-18,-,-
0.15451766,-1.272742e-17,0.15451766,-1.264278e-17,0.15451766,-1.2518565e-17,0.15451766,-1.2400686e-17,0.15451766,-1.2288397e-17,0.15451766,-1.218082e-17,0.15451766,-1.2077388e-17,0.15483182,-1.1981337e-17,0.15483182,-1.188486e-17,0.15483182,-1.1791422e-17,0.18,-1.1885486e-17,0.15483182,-1.1612683e-17,0.18,-1.1702668e-17,0.18,-1.1615353e-17,-,-,0.11385342,-1.1133772e-17,-,-,-,-,0.15451766,-1.1055434e-17,0.15451766,-1.0985234e-17,0.15451766,-1.0917252e-17,0.15451766,-1.0851356e-17,0.17111463,-1.0890042e-17,-,-,-,-,0.11027166,-1.0509705e-17,-,-,-,-,0.088395403,-1.0305553e-17,0.088404953,-1.0264653e-17,0.11132259,-1.0285052e-17,0.11168878,-1.0245927e-17,0.11127493,-1.0206543e-17,0.086940482,-1.0114592e-17,0.087620946,-1.0083424e-17,0.08727552,-1.0051548e-17,0.08727552,-1.0021767e-17,0.085867626,-9.9907756e-18,0.08410714,-9.96071e-18,0.08570454,-9.9376715e-18,0.088078393,-9.9167546e-18,0.088395683,-9.8934977e-18,0.10910976,-9.9015782e-18,-,-
0.16051766,-1.2799963e-17,0.16051766,-1.2711066e-17,0.16051766,-1.2580706e-17,0.16051766,-1.2462351e-17,0.16051766,-1.2348358e-17,0.16051766,-1.2239714e-17,0.16051766,-1.2134634e-17,0.16083182,-1.2036634e-17,0.16083182,-1.193881e-17,0.16083182,-1.1844319e-17,0.186,-1.1926216e-17,0.16083182,-1.16639e-17,0.186,-1.1740723e-17,0.186,-1.1652504e-17,-,-,0.11985342,-1.1162426e-17,-,-,-,-,0.16051766,-1.1099212e-17,0.16051766,-1.1035844e-17,0.16051766,-1.0966892e-17,0.16051766,-1.0901352e-17,0.17711463,-1.0917756e-17,-,-,-,-,0.11627166,-1.0529532e-17,-,-,-,-,0.094395403,-1.0322324e-17,0.094404953,-1.0280698e-17,0.11732259,-1.0301305e-17,0.11768878,-1.0261509e-17,0.11727493,-1.02214e-17,0.092940482,-1.0127947e-17,0.093620946,-1.0096199e-17,0.09327552,-1.0063707e-17,0.09327552,-1.003341e-17,0.091867626,-1.0001831e-17,0.09010714,-9.9711603e-18,0.09170454,-9.9477066e-18,0.094078393,-9.9264179e-18,0.094395683,-9.9027397e-18,0.11510976,-9.9109694e-18,-,-
0.16651766,-1.2859088e-17,0.16651766,-1.2771549e-17,0.16651766,-1.2638523e-17,0.16651766,-1.2513654e-17,0.16651766,-1.2399108e-17,0.16651766,-1.2284653e-17,0.16651766,-1.2182443e-17,0.16683182,-1.2082324e-17,0.16683182,-1.1982634e-17,0.16683182,-1.1887489e-17,0.192,-1.1963771e-17,0.16683182,-1.1704334e-17,0.192,-1.1777661e-17,0.192,-1.1684625e-17,-,-,0.12585342,-1.1191696e-17,-,-,-,-,0.16651766,-1.1137399e-17,0.16651766,-1.1065725e-17,0.16651766,-1.0996279e-17,0.16651766,-1.0928941e-17,0.18311463,-1.0944086e-17,-,-,-,-,0.12227166,-1.0549994e-17,-,-,-,-,0.1003954,-1.0339289e-17,0.10040495,-1.0296944e-17,0.12332259,-1.0317989e-17,0.12368878,-1.0277524e-17,0.12327493,-1.0236711e-17,0.098940482,-1.0141519e-17,0.099620946,-1.0109214e-17,0.09927552,-1.0076126e-17,0.09927552,-1.0045223e-17,0.097867626,-1.0013039e-17,0.09610714,-9.9818059e-18,0.09770454,-9.957883e-18,0.10007839,-9.9361042e-18,0.10039568,-9.9119517e-18,0.12110976,-9.9205894e-18,-,-
0.17251766,-1.292279e-17,0.17251766,-1.2828406e-17,0.17251766,-1.269652e-17,0.17251766,-1.2568825e-17,0.17251766,-1.2450514e-17,0.17251766,-1.2336236e-17,0.17251766,-1.2228481e-17,0.17283182,-1.2127347e-17,0.17283182,-1.2027215e-17,0.17283182,-1.1930316e-17,0.198,-1.2004145e-17,0.17283182,-1.1746152e-17,0.198,-1.1815101e-17,0.198,-1.1725119e-17,-,-,0.13185342,-1.1221391e-17,-,-,-,-,0.17251766,-1.1174078e-17,0.17251766,-1.1101627e-17,0.17251766,-1.1031338e-17,0.17251766,-1.0963383e-17,0.18911463,-1.0973892e-17,-,-,-,-,0.12827166,-1.0570875e-17,-,-,-,-,0.1063954,-1.0356317e-17,0.10640495,-1.0313234e-17,0.12932259,-1.0335013e-17,0.12968878,-1.0293837e-17,0.12927493,-1.0252392e-17,0.10494048,-1.0155164e-17,0.10562095,-1.0122268e-17,0.10527552,-1.008858e-17,0.10527552,-1.0057059e-17,0.10386763,-1.0024316e-17,0.10210714,-9.9924869e-18,0.10370454,-9.9681089e-18,0.10607839,-9.9459761e-18,0.10639568,-9.9213975e-18,0.12710976,-9.9303052e-18,-,-
0.17851766,-1.2988282e-17,0.17851766,-1.2890674e-17,0.17851766,-1.275294e-17,0.17851766,-1.2623778e-17,0.17851766,-1.2502288e-17,0.17851766,-1.2385985e-17,0.17851766,-1.227591e-17,0.17883182,-1.2172672e-17,0.17883182,-1.2070954e-17,0.17883182,-1.1972686e-17,0.204,-1.1947788e-17,0.17883182,-1.1784844e-17,0.204,-1.1754098e-17,0.204,-1.1661721e-17,-,-,0.13785342,-1.1117185e-17,-,-,-,-,0.17851766,-1.1206303e-17,0.17851766,-1.1132789e-17,0.17851766,-1.1061384e-17,0.17851766,-1.099208e-17,0.19511463,-1.1002103e-17,-,-,-,-,0.13427166,-1.043193e-17,-,-,-,-,0.1123954,-1.0373691e-17,0.11240495,-1.0329927e-17,0.13532259,-1.0200332e-17,0.13568878,-1.0161188e-17,0.13527493,-1.0115858e-17,0.11094048,-1.016915e-17,0.11162095,-1.0135636e-17,0.11127552,-1.0101343e-17,0.11127552,-1.0069263e-17,0.10986763,-1.0035909e-17,0.10810714,-1.0003482e-17,0.10970454,-9.9786691e-18,0.11207839,-9.9561394e-18,0.11239568,-9.9310999e-18,0.13310976,-9.9402907e-18,-,-
0.18451766,-1.3051219e-17,0.18451766,-1.2951911e-17,0.18451766,-1.2809992e-17,0.18451766,-1.2677982e-17,0.18451766,-1.2552833e-17,0.18451766,-1.2434636e-17,0.18451766,-1.2322399e-17,0.18483182,-1.2217276e-17,0.18483182,-1.2113905e-17,0.18483182,-1.2012067e-17,0.21,-1.199766e-17,0.18483182,-1.1824108e-17,0.21,-1.1803093e-17,0.21,-1.1710877e-17,-,-,0.14385342,-1.1185168e-17,-,-,-,-,0.18451766,-1.1236999e-17,0.18451766,-1.1162375e-17,0.18451766,-1.1089549e-17,0.18451766,-1.1019509e-17,0.20111463,-1.1024091e-17,-,-,-,-,0.14027166,-1.0495641e-17,-,-,-,-,0.1183954,-1.0391514e-17,0.11840495,-1.0346992e-17,0.14132259,-1.0258582e-17,0.14168878,-1.0218703e-17,0.14127493,-1.0173671e-17,0.11694048,-1.0183261e-17,0.11762095,-1.0149206e-17,0.11727552,-1.0114277e-17,0.11727552,-1.0081672e-17,0.11586763,-1.0047657e-17,0.11410714,-1.0014657e-17,0.11570454,-9.9894192e-18,0.11807839,-9.9665426e-18,0.11839568,-9.9410731e-18,0.13910976,-9.8248207e-18,-,-
0.19051766,-1.3116258e-17,0.19051766,-1.3013845e-17,0.19051766,-1.2865416e-17,0.19051766,-1.2725042e-17,0.19051766,-1.2600001e-17,0.19051766,-1.2480919e-17,0.19051766,-1.236653e-17,0.19083182,-1.2259767e-17,0.19083182,-1.2155377e-17,0.19083182,-1.20547e-17,0.216,-1.2050118e-17,0.19083182,-1.1861248e-17,0.216,-1.1856489e-17,0.216,-1.1763276e-17,-,-,0.14985342,-1.1240063e-17,-,-,-,-,0.19051766,-1.1269712e-17,0.19051766,-1.119434e-17,0.19051766,-1.1120581e-17,0.19051766,-1.1049582e-17,0.20711463,-1.097028e-17,-,-,-,-,0.14627166,-1.0548632e-17,-,-,-,-,0.1243954,-1.0409769e-17,0.12440495,-1.036448e-17,0.14732259,-1.0305769e-17,0.14768878,-1.0263241e-17,0.14727493,-1.021758e-17,0.12294048,-1.019788e-17,0.12362095,-1.0163207e-17,0.12327552,-1.0127626e-17,0.12327552,-1.0094421e-17,0.12186763,-1.0059823e-17,0.12010714,-1.0026211e-17,0.12170454,-1.0000503e-17,0.12407839,-9.9771689e-18,0.12439568,-9.951226e-18,0.14510976,-9.8711193e-18,-,-
0.19651766,-1.3182594e-17,0.19651766,-1.3075492e-17,0.19651766,-1.2925463e-17,0.19651766,-1.2781177e-17,0.19651766,-1.2652401e-17,0.19651766,-1.253046e-17,0.19651766,-1.2414182e-17,0.19683182,-1.2304311e-17,0.19683182,-1.219674e-17,0.19683182,-1.2094997e-17,0.222,-1.210599e-17,0.19683182,-1.1899881e-17,0.222,-1.1906869e-17,0.222,-1.1813023e-17,-,-,0.15585342,-1.1301018e-17,-,-,-,-,0.19651766,-1.1301105e-17,0.19651766,-1.1225192e-17,0.19651766,-1.115096e-17,0.19651766,-1.107865e-17,0.21311463,-1.1011031e-17,-,-,-,-,0.15227166,-1.059454e-17,-,-,-,-,0.1303954,-1.0428347e-17,0.13040495,-1.0382309e-17,0.15332259,-1.0345945e-17,0.15368878,-1.0297653e-17,0.15327493,-1.0252434e-17,0.12894048,-1.0212792e-17,0.12962095,-1.017753e-17,0.12927552,-1.0141326e-17,0.12927552,-1.0107489e-17,0.12786763,-1.007221e-17,0.12610714,-1.003796e-17,0.12770454,-1.0011735e-17,0.13007839,-9.9880129e-18,0.13039568,-9.9615424e-18,0.15110976,-9.9109419e-18,-,-
0.20251766,-1.3246385e-17,0.20251766,-1.3133852e-17,0.20251766,-1.2948715e-17,0.20251766,-1.2782946e-17,0.20251766,-1.2665689e-17,0.20251766,-1.2562678e-17,0.20251766,-1.2445916e-17,0.20283182,-1.234541e-17,0.20283182,-1.2242039e-17,0.20283182,-1.2136834e-17,0.228,-1.2154982e-17,0.20283182,-1.1933476e-17,0.228,-1.1953462e-17,0.228,-1.1857997e-17,-,-,0.16185342,-1.1338027e-17,-,-,-,-,0.20251766,-1.132937e-17,0.20251766,-1.1251058e-17,0.20251766,-1.1176006e-17,0.20251766,-1.1104525e-17,0.21911463,-1.1054559e-17,-,-,-,-,0.15827166,-1.0648015e-17,-,-,-,-,0.1363954,-1.0303116e-17,0.13640495,-1.0256399e-17,0.15932259,-1.0397734e-17,0.15968878,-1.0351373e-17,0.15927493,-1.030339e-17,0.13494048,-1.0073119e-17,0.13562095,-1.0042305e-17,0.13527552,-1.0002544e-17,0.13527552,-9.9684521e-18,0.13386763,-1.0080373e-17,0.13210714,-1.0049963e-17,0.13370454,-1.0020681e-17,0.13607839,-9.8529761e-18,0.13639568,-9.8283655e-18,0.15710976,-9.9278401e-18,-,-
0.20851766,-1.3238183e-17,0.20851766,-1.3123057e-17,0.20851766,-1.296207e-17,0.20851766,-1.2810677e-17,0.20851766,-1.2671836e-17,0.20851766,-1.2542622e-17,0.20851766,-1.242123e-17,0.20883182,-1.2307677e-17,0.20883182,-1.2197293e-17,0.20883182,-1.2090973e-17,0.234,-1.2211508e-17,0.20883182,-1.188875e-17,0.234,-1.2007451e-17,0.234,-1.1909305e-17,-,-,0.16785342,-1.1374962e-17,-,-,-,-,0.20851766,-1.1275374e-17,0.20851766,-1.1202352e-17,0.20851766,-1.1127085e-17,0.20851766,-1.1053209e-17,0.22511463,-1.1086079e-17,-,-,-,-,0.16427166,-1.0672534e-17,-,-,-,-,0.1423954,-1.0361272e-17,0.14240495,-1.0313852e-17,0.16532259,-1.0411163e-17,0.16568878,-1.0364837e-17,0.16527493,-1.0319235e-17,0.14094048,-1.0130911e-17,0.14162095,-1.009844e-17,0.14127552,-1.0058807e-17,0.14127552,-1.0024129e-17,0.13986763,-9.9788953e-18,0.13810714,-9.9315676e-18,0.13970454,-9.9120664e-18,0.14207839,-9.9019919e-18,0.14239568,-9.8765664e-18,0.16310976,-9.9525193e-18,-,-
0.21451766,-1.3326192e-17,0.21451766,-1.3206359e-17,0.21451766,-1.3034916e-17,0.21451766,-1.2883199e-17,0.21451766,-1.2739195e-17,0.21451766,-1.2605858e-17,0.21451766,-1.2480976e-17,0.21483182,-1.2367624e-17,0.21483182,-1.2255033e-17,0.21483182,-1.2147198e-17,0.24,-1.2257017e-17,0.21483182,-1.1938579e-17,0.24,-1.205044e-17,0.24,-1.1951928e-17,-,-,0.17385342,-1.1412652e-17,-,-,-,-,0.21451766,-1.1321446e-17,0.21451766,-1.1242571e-17,0.21451766,-1.1165994e-17,0.21451766,-1.1092005e-17,0.23111463,-1.1136786e-17,-,-,-,-,0.17027166,-1.0700305e-17,-,-,-,-,0.1483954,-1.0408819e-17,0.14840495,-1.0360377e-17,0.17132259,-1.043876e-17,0.17168878,-1.0392394e-17,0.17127493,-1.0344606e-17,0.14694048,-1.0174557e-17,0.14762095,-1.0140876e-17,0.14727552,-1.0101081e-17,0.14727552,-1.0065503e-17,0.14586763,-1.0022367e-17,0.14410714,-9.9787269e-18,0.14570454,-9.9591565e-18,0.14807839,-9.9451012e-18,0.14839568,-9.9188784e-18,0.16910976,-9.9747648e-18,-,-
0.22051766,-1.342186e-17,0.22051766,-1.3297104e-17,0.22051766,-1.3120917e-17,0.22051766,-1.2959029e-17,0.22051766,-1.2808912e-17,0.22051766,-1.2670884e-17,0.22051766,-1.2542601e-17,0.22083182,-1.242852e-17,0.22083182,-1.2313312e-17,0.22083182,-1.2204284e-17,0.246,-1.2295032e-17,0.22083182,-1.1997026e-17,0.246,-1.2085626e-17,0.246,-1.1986403e-17,-,-,0.17985342,-1.1447946e-17,-,-,-,-,0.22051766,-1.1369568e-17,0.22051766,-1.1290006e-17,0.22051766,-1.1212703e-17,0.22051766,-1.1137564e-17,0.23711463,-1.1170279e-17,-,-,-,-,0.17627166,-1.0726033e-17,-,-,-,-,0.1543954,-1.0447833e-17,0.15440495,-1.0398821e-17,0.17732259,-1.0459204e-17,0.17768878,-1.0412423e-17,0.17727493,-1.0364539e-17,0.15294048,-1.0209062e-17,0.15362095,-1.0175134e-17,0.15327552,-1.0136059e-17,0.15327552,-1.0100331e-17,0.15186763,-1.0057431e-17,0.15010714,-1.0015216e-17,0.15170454,-9.994856e-18,0.15407839,-9.977003e-18,0.15439568,-9.9492448e-18,0.17510976,-9.991449e-18,-,-
0.22651766,-1.3509007e-17,0.22651766,-1.3380762e-17,0.22651766,-1.3197747e-17,0.22651766,-1.3029181e-17,0.22651766,-1.2874242e-17,0.22651766,-1.2730975e-17,0.22651766,-1.259864e-17,0.22683182,-1.2478915e-17,0.22683182,-1.2361962e-17,0.22683182,-1.2250636e-17,0.252,-1.2340099e-17,0.22683182,-1.2040669e-17,0.252,-1.2127451e-17,0.252,-1.2027305e-17,-,-,0.18585342,-1.1481877e-17,-,-,-,-,0.22651766,-1.1406193e-17,0.22651766,-1.1326636e-17,0.22651766,-1.1247698e-17,0.22651766,-1.1172483e-17,0.24311463,-1.1198264e-17,-,-,-,-,0.18227166,-1.0750578e-17,-,-,-,-,0.1603954,-1.0493115e-17,0.16040495,-1.0447864e-17,0.18332259,-1.0477288e-17,0.18368878,-1.0431303e-17,0.18327493,-1.0382893e-17,0.15894048,-1.0256736e-17,0.15962095,-1.0221131e-17,0.15927552,-1.0176977e-17,0.15927552,-1.0138764e-17,0.15786763,-1.0094076e-17,0.15610714,-1.0049743e-17,0.15770454,-1.0025159e-17,0.16007839,-1.0001912e-17,0.16039568,-9.9714447e-18,0.18110976,-1.0004355e-17,-,-
0.23251766,-1.361846e-17,0.23251766,-1.348253e-17,0.23251766,-1.3288758e-17,0.23251766,-1.3114631e-17,0.23251766,-1.2951651e-17,0.23251766,-1.2804233e-17,0.23251766,-1.2667622e-17,0.23283182,-1.2541933e-17,0.23283182,-1.2423182e-17,0.23283182,-1.2312155e-17,0.258,-1.2386947e-17,0.23283182,-1.2097849e-17,0.258,-1.2171008e-17,0.258,-1.2069537e-17,-,-,0.19185342,-1.1516505e-17,-,-,-,-,0.23251766,-1.1458032e-17,0.23251766,-1.1376764e-17,0.23251766,-1.1297952e-17,0.23251766,-1.122116e-17,0.24911463,-1.1236868e-17,-,-,-,-,0.18827166,-1.0777563e-17,-,-,-,-,0.1663954,-1.0514603e-17,0.16640495,-1.04633e-17,0.18932259,-1.0501931e-17,0.18968878,-1.0453728e-17,0.18927493,-1.0404523e-17,0.16494048,-1.0275467e-17,0.16562095,-1.023535e-17,0.16527552,-1.019493e-17,0.16527552,-1.0157285e-17,0.16386763,-1.0116533e-17,0.16210714,-1.0075879e-17,0.16370454,-1.0047755e-17,0.16607839,-1.0030037e-17,0.16639568,-9.9752496e-18,0.18710976,-1.0020911e-17,-,-
0.23851766,-1.3715549e-17,0.23851766,-1.3572323e-17,0.23851766,-1.3371365e-17,0.23851766,-1.3185891e-17,0.23851766,-1.3018096e-17,0.23851766,-1.2865543e-17,0.23851766,-1.2724384e-17,0.23883182,-1.2596081e-17,0.23883182,-1.2474219e-17,0.23883182,-1.2359225e-17,0.264,-1.2430137e-17,0.23883182,-1.2142697e-17,0.264,-1.2211935e-17,0.264,-1.2108865e-17,-,-,0.19785342,-1.1549186e-17,-,-,-,-,0.23851766,-1.1493305e-17,0.23851766,-1.1409925e-17,0.23851766,-1.1332256e-17,0.23851766,-1.1254463e-17,0.25511463,-1.1266219e-17,-,-,-,-,0.19427166,-1.0802873e-17,-,-,-,-,0.1723954,-1.0543265e-17,0.17240495,-1.0492355e-17,0.19532259,-1.0524197e-17,0.19568878,-1.0475063e-17,0.19527493,-1.0424962e-17,0.17094048,-1.0299471e-17,0.17162095,-1.025955e-17,0.17127552,-1.0218935e-17,0.17127552,-1.0179792e-17,0.16986763,-1.013829e-17,0.16810714,-1.0096311e-17,0.16970454,-1.0068175e-17,0.17207839,-1.0043853e-17,0.17239568,-1.0013203e-17,0.19310976,-1.0027777e-17,-,-
0.24451766,-1.3813824e-17,0.24451766,-1.366296e-17,0.24451766,-1.3446409e-17,0.24451766,-1.3256799e-17,0.24451766,-1.3082149e-17,0.24451766,-1.291933e-17,0.24451766,-1.2775066e-17,0.24483182,-1.264389e-17,0.24483182,-1.2519041e-17,0.24483182,-1.2400524e-17,0.27,-1.2480039e-17,0.24483182,-1.2180211e-17,0.27,-1.2258892e-17,0.27,-1.2153992e-17,-,-,0.20385342,-1.1485738e-17,-,-,-,-,0.24451766,-1.1524066e-17,0.24451766,-1.1440878e-17,0.24451766,-1.1360118e-17,0.24451766,-1.1281544e-17,0.26111463,-1.129882e-17,-,-,-,-,0.20027166,-1.0818634e-17,-,-,-,-,0.1783954,-1.0566139e-17,0.17840495,-1.0513677e-17,0.20132259,-1.0544226e-17,0.20168878,-1.0494399e-17,0.20127493,-1.0442537e-17,0.17694048,-1.0318968e-17,0.17762095,-1.0278768e-17,0.17727552,-1.0235993e-17,0.17727552,-1.019778e-17,0.17586763,-1.0156359e-17,0.17410714,-1.0116418e-17,0.17570454,-1.0084098e-17,0.17807839,-1.0058261e-17,0.17839568,-1.0026762e-17,0.19910976,-1.0040736e-17,-,-
0.25051766,-1.3921834e-17,0.25051766,-1.3766753e-17,0.25051766,-1.3539886e-17,0.25051766,-1.3334526e-17,0.25051766,-1.3150968e-17,0.25051766,-1.2986258e-17,0.25051766,-1.2833564e-17,0.25083182,-1.2696033e-17,0.25083182,-1.2567032e-17,0.25083182,-1.2445986e-17,0.276,-1.2526841e-17,0.25083182,-1.2222361e-17,0.276,-1.2302833e-17,0.276,-1.2198433e-17,-,-,0.20985342,-1.1532575e-17,-,-,-,-,0.25051766,-1.1563908e-17,0.25051766,-1.1480103e-17,0.25051766,-1.1399051e-17,0.25051766,-1.1319853e-17,0.26711463,-1.1333556e-17,-,-,-,-,0.20627166,-1.0767286e-17,-,-,-,-,0.1843954,-1.0586125e-17,0.18440495,-1.0531938e-17,0.20732259,-1.0478404e-17,0.20768878,-1.0427856e-17,0.20727493,-1.037534e-17,0.18294048,-1.0336766e-17,0.18362095,-1.0295937e-17,0.18327552,-1.0254415e-17,0.18327552,-1.0215485e-17,0.18186763,-1.0173505e-17,0.18010714,-1.0131556e-17,0.18170454,-1.0100288e-17,0.18407839,-1.0074364e-17,0.18439568,-1.0044317e-17,0.20510976,-9.9621632e-18,-,-
